"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#天博体育 #开云体育 #亚博 #Semeru Semeru https://t.co/PDoNRASF4q
Ago smile tough himself build.
😄😀💥😆💫",FALSE,0,NA,2022-12-05 09:04:00,FALSE,NA,"1599691045771837440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Augusti83621715",0,FALSE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 09:03:55,FALSE,NA,"1599691023013228546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zen54340448",147,TRUE,FALSE,NA,NA
"Content analysis:
This article scores 86/100. The complete report can be viewed here: https://t.co/4IqBjikwnw
(I'm… https://t.co/0ugFBIE9Vm",FALSE,0,NA,2022-12-05 09:00:57,TRUE,NA,"1599690275743481859",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Valurank</a>","valurank",0,FALSE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Ongoing Eruption…..

Stay healthy there everyone !

Footage: 🎥  live via YT  CCTV Seremu https:/…",FALSE,0,NA,2022-12-05 08:59:06,FALSE,NA,"1599689812365037568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_Beep_On",17,TRUE,FALSE,NA,NA
"RT @Caspineft: Mt #Semeru erupts.  This volcano is dangerous, with often violent explosive activity and deadly pyroclastic flows",FALSE,0,NA,2022-12-05 08:58:48,FALSE,NA,"1599689737618395137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FAETTTON",1,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 08:57:10,FALSE,NA,"1599689325175676928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Follow_DTrick",147,TRUE,FALSE,NA,NA
"RT @_GlobalCrisis_: ‼️ #Semeru #volcano on the island of #Java in #Indonesia began to erupt today

On Dec4, the #SemeruVolcano erupted with…",FALSE,0,NA,2022-12-05 08:54:36,FALSE,NA,"1599688678527291392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vital_rya",47,TRUE,FALSE,NA,NA
"Mt. Semeru erupts on Indonesia’s most densely populated island #Semeru #erupts #Indonesias #densely #populated… https://t.co/GdfDw5nZE1",FALSE,1,NA,2022-12-05 08:49:16,TRUE,NA,"1599687337578876928",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","englishheadline",0,FALSE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 08:46:33,FALSE,NA,"1599686654348120065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KabFprb",101,TRUE,FALSE,NA,NA
"Before and after the eruption of Semeru volcano in Indonesia
 #Semeru #SemeruVolcano #Indonesia https://t.co/1nXYkBLVEy",FALSE,3,NA,2022-12-05 08:46:02,FALSE,NA,"1599686522512740353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirajnoorani",0,FALSE,FALSE,NA,NA
"Mt #Semeru erupts.  This volcano is dangerous, with often violent explosive activity and deadly pyroclastic flows https://t.co/Toyw6aYGt6",FALSE,0,NA,2022-12-05 08:45:39,FALSE,NA,"1599686426077323264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caspineft",1,FALSE,FALSE,NA,NA
"After each eruption of #SemeruVolcano, the next threat is lava floods.  Especially if the slopes of Semeru continue… https://t.co/dvWsAq35EI",FALSE,4,NA,2022-12-05 08:44:28,TRUE,NA,"1599686128650850304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirajnoorani",0,FALSE,FALSE,NA,NA
"Scenes from the evacuation of residents in Pasryan Lumagang due to the eruption of Mount Semeru volcano.
 #Semeru… https://t.co/3deMB5aCmj",FALSE,1,NA,2022-12-05 08:43:19,TRUE,NA,"1599685837964607489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirajnoorani",0,FALSE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 08:42:52,FALSE,NA,"1599685726513565699",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harian_adit",101,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 08:41:34,FALSE,NA,"1599685399139717120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsSoewargo",101,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 08:40:52,FALSE,NA,"1599685222043242497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_ameztoy",70,TRUE,FALSE,NA,NA
"Scenes of volcanic ash in,Semeru covering the ground with a height of 4 meters ⚠️🌋
 #Semeru https://t.co/IJ6W04ercn",FALSE,2,NA,2022-12-05 08:40:36,FALSE,NA,"1599685156151119872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirajnoorani",0,FALSE,FALSE,NA,NA
"RT @rrichcord: ""BREAKING: #Indonesia’s Mount #Semeru has explosively erupted, sending pyroclastic density currents..""(ref @SquigglyVolcano)…",FALSE,0,NA,2022-12-05 08:36:04,FALSE,NA,"1599684014922936321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","janganajukan",9,TRUE,FALSE,NA,NA
"Content analysis:
This article scores 86/100. The complete report can be viewed here: https://t.co/viETOLpSw7
(I'm… https://t.co/YWw0Glal2k",FALSE,0,NA,2022-12-05 08:34:29,TRUE,NA,"1599683617483116544",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Valurank</a>","valurank",0,FALSE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 08:31:02,FALSE,NA,"1599682747119046658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kulkulread",137,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 08:23:09,FALSE,NA,"1599680762709934080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maul_azar",70,TRUE,FALSE,NA,NA
"Rescuers evacuated more people Monday from nearby villages after the eruption of Indonesia's Mount Semeru, with off… https://t.co/YZQpt6tH9Z",FALSE,0,NA,2022-12-05 08:22:55,TRUE,NA,"1599680704186503168",NA,"<a href=""http://www.bangkokpost.com"" rel=""nofollow"">BPbreakingnews</a>","BangkokPostNews",0,FALSE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 08:21:58,FALSE,NA,"1599680468374331393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alessandro_seb",147,TRUE,FALSE,NA,NA
"#Semeru volcano on #Indonesia's Java island erupted on Sunday, spewing a 1.5-km high ash column, authorities said. https://t.co/McsKH5j94m",FALSE,2,NA,2022-12-05 08:20:54,FALSE,NA,"1599680199175843843",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChinaDailyWorld",0,FALSE,FALSE,NA,NA
"RT @weatheralert15: December 04, 2022
🇮🇹 #italy | Strong eruption in Stromboli volcano in this moment
#volcan #volcano #semeruerupsi
#semer…",FALSE,0,NA,2022-12-05 08:19:47,FALSE,NA,"1599679916471357440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vaddict",18,TRUE,FALSE,NA,NA
"RT @TodayorTamara: I hadn't thought about excessive #rainfall triggering #volcanos #eruption
🤔🌨️🌋⚡

Indonesia's Mt #Semeru eruption buries…",FALSE,0,NA,2022-12-05 08:19:31,FALSE,NA,"1599679850150735872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeftiesN",2,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 08:17:51,FALSE,NA,"1599679429063516161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uberarchangel",137,TRUE,FALSE,NA,NA
"RT @weatheralert15: December 04, 2022
🇮🇹 #italy | Strong eruption in Stromboli volcano in this moment
#volcan #volcano #semeruerupsi
#semer…",FALSE,0,NA,2022-12-05 08:17:21,FALSE,NA,"1599679305679716352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renzocom",18,TRUE,FALSE,NA,NA
"RT @nexta_tv: On the island of #Java in #Indonesia, the volcano #Semeru has erupted. Authorities issued a warning about the danger of the m…",FALSE,0,NA,2022-12-05 08:14:16,FALSE,NA,"1599678530341588993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloguAgrsiv",99,TRUE,FALSE,NA,NA
"More flee after eruption of Indonesia's Mount Semeru - #indonesia #jakarta #semeru https://t.co/pknki6Nuxj",FALSE,0,NA,2022-12-05 08:12:09,FALSE,NA,"1599677994884366336",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">IdeallyaNews</a>","IdeallyaNews",0,FALSE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 08:11:26,FALSE,NA,"1599677817243201540",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CamilleKyrie2",82,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 08:10:34,FALSE,NA,"1599677598472151041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GG9_Official",147,TRUE,FALSE,NA,NA
"RT @_GlobalCrisis_: ‼️ #Semeru #volcano on the island of #Java in #Indonesia began to erupt today

On Dec4, the #SemeruVolcano erupted with…",FALSE,0,NA,2022-12-05 08:08:43,FALSE,NA,"1599677133806538752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ahmadrizali2121",47,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 08:07:20,FALSE,NA,"1599676785880276994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennyportman1",82,TRUE,FALSE,NA,NA
"RT @weatheralert15: December 04, 2022
🇮🇹 #italy | Strong eruption in Stromboli volcano in this moment
#volcan #volcano #semeruerupsi
#semer…",FALSE,0,NA,2022-12-05 08:04:22,FALSE,NA,"1599676035431555074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NewsForFuture",18,TRUE,FALSE,NA,NA
"RT @CurtisSChin: ICYMI: #Indonesia 🇮🇩 Mount #Semeru has erupted again. #semeruerupsi #semeruvolcano #gunungsemeru #GunungSemeruErupsi #thev…",FALSE,0,NA,2022-12-05 07:58:23,FALSE,NA,"1599674532998307841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vcinbc",3,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 07:54:00,FALSE,NA,"1599673428633882624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wasti_127",137,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 07:48:58,FALSE,NA,"1599672161676894208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CBoy13",70,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 07:48:50,FALSE,NA,"1599672129284296704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlasphemerUrsus",147,TRUE,FALSE,NA,NA
"RT @TodayorTamara: I hadn't thought about excessive #rainfall triggering #volcanos #eruption
🤔🌨️🌋⚡

Indonesia's Mt #Semeru eruption buries…",FALSE,0,NA,2022-12-05 07:46:46,FALSE,NA,"1599671609115447296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","457789txt",2,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 07:45:50,FALSE,NA,"1599671373336522752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","villageofsoho",82,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 07:44:12,FALSE,NA,"1599670962555097089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dalexpopescu",29,TRUE,FALSE,NA,NA
"RT @_GlobalCrisis_: ‼️ #Semeru #volcano on the island of #Java in #Indonesia began to erupt today

On Dec4, the #SemeruVolcano erupted with…",FALSE,0,NA,2022-12-05 07:40:05,FALSE,NA,"1599669924473237507",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","olivierraout",47,TRUE,FALSE,NA,NA
"RT @rrichcord: ""BREAKING: #Indonesia’s Mount #Semeru has explosively erupted, sending pyroclastic density currents..""(ref @SquigglyVolcano)…",FALSE,0,NA,2022-12-05 07:38:01,FALSE,NA,"1599669406367625218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masonrothman",9,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 07:29:08,FALSE,NA,"1599667169620807681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petra_hartwig1",80,TRUE,FALSE,NA,NA
"I hadn't thought about excessive #rainfall triggering #volcanos #eruption
🤔🌨️🌋⚡

Indonesia's Mt #Semeru eruption bu… https://t.co/bL39Hm0smt",FALSE,2,NA,2022-12-05 07:26:49,TRUE,NA,"1599666585567825920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TodayorTamara",2,FALSE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Ongoing Eruption…..

Stay healthy there everyone !

Footage: 🎥  live via YT  CCTV Seremu https:/…",FALSE,0,NA,2022-12-05 07:25:13,FALSE,NA,"1599666184638853120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holymyGG",17,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 07:24:59,FALSE,NA,"1599666128128970752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edomahendra7",101,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 07:17:49,FALSE,NA,"1599664323940741120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ncadieux4",80,TRUE,FALSE,NA,NA
"RT @CurtisSChin: ICYMI: #Indonesia 🇮🇩 Mount #Semeru has erupted again. #semeruerupsi #semeruvolcano #gunungsemeru #GunungSemeruErupsi #thev…",FALSE,0,NA,2022-12-05 07:15:58,FALSE,NA,"1599663857899048961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoncyKurian",3,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 07:15:05,FALSE,NA,"1599663635689013248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mano_SaveSoil",147,TRUE,FALSE,NA,NA
"RT @rrichcord: ""BREAKING: #Indonesia’s Mount #Semeru has explosively erupted, sending pyroclastic density currents..""(ref @SquigglyVolcano)…",FALSE,0,NA,2022-12-05 07:14:59,FALSE,NA,"1599663609943977985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiscoverWhatLie",9,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 07:13:47,FALSE,NA,"1599663306821681152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaetitiaGibaud",70,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 07:11:03,FALSE,NA,"1599662618733871104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pujiantoandii",137,TRUE,FALSE,NA,NA
"#Indonesia’s Mount #Semeru erupts, burying homes in volcanic debris. Rescuers have resumed evacuation efforts &amp; a s… https://t.co/PYG1zB67Xi",FALSE,0,NA,2022-12-05 07:11:00,TRUE,NA,"1599662605991280640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","carlesdijous",0,FALSE,FALSE,NA,NA
"RT @Frontlinestory: The #Semeru volcano in #Indonesia's East #Java province erupted on Sunday, spewing a column of ash 1.5 kilometers into…",FALSE,0,NA,2022-12-05 07:09:10,FALSE,NA,"1599662145364717568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yanghuikang1",3,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 07:08:54,FALSE,NA,"1599662080013258753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","piyawat",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 07:08:10,FALSE,NA,"1599661894914441217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ceritaku27",147,TRUE,FALSE,NA,NA
"RT @seatodaynews: Volunteers and officials evacuate residents in several locations due to the Semeru eruption on Sunday (12/4). Evacuation…",FALSE,0,NA,2022-12-05 07:04:41,FALSE,NA,"1599661016467394560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lohoudominique",1,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 07:03:22,FALSE,NA,"1599660685247807488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoseKid",101,TRUE,FALSE,NA,NA
"In videos, #Indonesia's #Semeru #volcano erupts, spews hot ash as thousands flee. https://t.co/o7H8NzRWMm",FALSE,0,NA,2022-12-05 07:01:00,FALSE,NA,"1599660089572327424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","carlesdijous",0,FALSE,FALSE,NA,NA
"Volunteers and officials evacuate residents in several locations due to the Semeru eruption on Sunday (12/4). Evacu… https://t.co/ZSlaQd0KxG",FALSE,0,NA,2022-12-05 07:00:00,TRUE,NA,"1599659837989625856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","seatodaynews",1,FALSE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 06:57:48,FALSE,NA,"1599659284039888896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","capjakewyatt",147,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 06:57:07,FALSE,NA,"1599659111754309632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhileLegal",80,TRUE,FALSE,NA,NA
"RT @Brave_spirit81: Subscribe👉TELEGRAM: https://t.co/Uw6hADU627

#semeru #eruption #volcano #gunungsemeru #gunung #java #indonesia https://…",FALSE,0,NA,2022-12-05 06:53:59,FALSE,NA,"1599658323053539328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaustuvaRGupta",7,TRUE,FALSE,NA,NA
"RT @nexta_tv: On the island of #Java in #Indonesia, the volcano #Semeru has erupted. Authorities issued a warning about the danger of the m…",FALSE,0,NA,2022-12-05 06:53:04,FALSE,NA,"1599658094606581760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tetdaiga",99,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 06:52:14,FALSE,NA,"1599657885780230144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexOlijerhoek",82,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 06:49:28,FALSE,NA,"1599657189408649217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yulia09898111",82,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 06:49:16,FALSE,NA,"1599657136006438912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aquilaheliaca",29,TRUE,FALSE,NA,NA
"RT @CarolynnePries1: Oh no, this is really really bad.  #semeru #eruption #volcano #gunungsemeru #gunung.  I hope everyone is ok :( https:/…",FALSE,0,NA,2022-12-05 06:47:55,FALSE,NA,"1599656799858491392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SAUVANE83406542",386,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 06:43:54,FALSE,NA,"1599655785751277570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IGede23178935",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 06:43:47,FALSE,NA,"1599655759390085120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMRovMWfvGTYUma",147,TRUE,FALSE,NA,NA
"RT @_GlobalCrisis_: ‼️ #Semeru #volcano on the island of #Java in #Indonesia began to erupt today

On Dec4, the #SemeruVolcano erupted with…",FALSE,0,NA,2022-12-05 06:39:14,FALSE,NA,"1599654613137125377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TarasVoloshchuk",47,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 06:38:53,FALSE,NA,"1599654523186057216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tikigodladner",70,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 06:35:53,FALSE,NA,"1599653769138307073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LemurianLurker",137,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 06:35:15,FALSE,NA,"1599653611696291840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ereike05",147,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 06:35:11,FALSE,NA,"1599653593430528001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","washabii22",101,TRUE,FALSE,NA,NA
